Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2023-08-14,131.26382446289062,132.61428642562163,131.16207616865213,132.3183003695146,4226400
2023-08-11,132.38302612304688,132.6882709701096,131.54130572982172,132.38302612304688,2526400
2023-08-10,132.50331115722656,133.73353556532373,131.9853249041471,132.30905925528833,4735800
2023-08-09,131.80027770996094,134.0664736936671,131.6245294218179,134.0664736936671,4072900
2023-08-08,133.4282684326172,133.64772892613857,131.7822449637559,133.2362265472958,4654600
2023-08-07,133.67515563964844,133.9677882228614,132.53208577426565,132.59610438440208,3438700
2023-08-04,131.90115356445312,133.59288898604305,131.67253953827938,132.67843288134813,4223100
2023-08-03,132.0931854248047,132.79732055314614,131.050705992874,131.48050149102457,3951900
2023-08-02,131.83709716796875,131.95598089263646,130.13620874240294,130.56600410475212,4957400
2023-08-01,131.06898498535156,132.12060384271558,130.0082126374158,131.9102828619411,4797700
2023-07-31,131.8462677001953,132.2303515234985,131.25187684409306,131.50792342396716,6138100
2023-07-28,131.17872619628906,131.63595425131516,130.63006090235348,131.16958665844598,6686400
2023-07-27,130.73976135253906,131.11469162098817,129.76128684026796,130.12707757295843,6331600
2023-07-26,129.00230407714844,129.16689944602388,127.91409929350493,128.4261923791042,4046400
2023-07-25,128.32562255859375,128.41705979391241,127.14596640899643,127.49346418228748,3770800
2023-07-24,127.60318756103516,128.13357372983805,126.90820600544424,127.42945263725612,3475200
2023-07-21,127.05451202392578,127.82265167368278,125.97544674627532,126.38696308688628,5858600
2023-07-20,126.54240417480469,128.31645074496078,124.87808784082686,125.45419948774055,10896300
2023-07-19,123.8904800415039,124.77750337087744,123.62529397300077,123.9362056266912,5520000
2023-07-18,123.78076934814453,124.32029505948753,122.80229469386903,123.1863785073079,3852100
2023-07-17,122.75654602050781,123.09489018597124,121.71406701415933,121.86036933084046,3167400
2023-07-14,121.9884262084961,122.46394724089154,121.56778425765852,122.45480770404424,2861500
2023-07-13,122.46394348144531,123.51557623323853,121.95185036388973,122.08901317984535,3221400
2023-07-12,121.47631072998047,123.75331080033261,121.22941769909643,123.51555730461469,3732200
2023-07-11,122.93944549560547,123.04917573140817,121.83294778846934,122.22617105591033,2924000
2023-07-10,121.53119659423828,121.66837336607976,120.43385218696238,120.4887173143025,2369200
2023-07-07,120.7813491821289,122.39994019607678,120.47957703013923,120.5070095936391,2982700
2023-07-06,120.8545150756836,122.44565967454005,120.29669632631074,121.8421292854007,3507700
2023-07-05,122.75654602050781,122.8205506677769,121.24768564718268,121.91524839726934,2955100
2023-07-03,122.2353286743164,122.85716599399893,121.5037611025979,122.00671468024755,1477100
2023-06-30,122.36334991455078,123.47898730330199,122.0158521842376,123.16807562538526,4236700
2023-06-29,122.59196472167969,122.85716476610389,120.42470854468463,120.47957367015428,3639800
2023-06-28,120.48871612548828,120.8636464299347,119.71143690668708,120.76305571297324,2753800
2023-06-27,121.01908874511719,121.57690739436536,119.63826537890785,120.06806076210674,3219900
2023-06-26,120.10464477539062,120.16866339151223,118.24830025673626,118.32145840937915,4845600
2023-06-23,118.3580322265625,119.44623708849483,118.12941822879492,119.24505565418005,11324700
2023-06-22,119.94918823242188,121.58607223707006,119.50109978266255,120.41555575511693,6012800
2023-06-21,122.2536392211914,123.80821181294984,121.88784840616465,123.55216521917752,5501300
2023-06-20,124.32942199707031,125.49077086596787,124.26540339067236,124.69519875123684,4271300
2023-06-16,125.71939086914062,127.53916309929582,125.71025133356818,127.31968866415231,7473700
2023-06-15,126.56070709228516,126.92649787095137,125.44506963596326,125.52738128209533,3812600
2023-06-14,125.46334838867188,127.04535321012263,125.22559487470785,126.01202751749946,4514900
2023-06-13,125.82916259765625,126.35039530913136,124.36602728351205,124.83239486256794,3927300
2023-06-12,124.75009155273438,124.93297997040304,124.20142629972838,124.36602168958262,4494500
2023-06-09,123.72590637207031,124.45747400286552,122.69256657031615,122.86631545239786,3981500
2023-06-08,122.91203308105469,124.34772173089799,122.54624231261388,123.1680796422177,4128500
2023-06-07,122.88459777832031,122.93946290399064,120.88193697040896,121.16541608869946,5772000
2023-06-06,121.33917236328125,121.5677863698581,120.59846521453096,121.1014048662067,3298000
2023-06-05,121.29344177246094,122.15303263432261,120.95509752178855,121.73237674002121,3993500
2023-06-02,121.09223937988281,121.73235567042668,119.01642073802257,119.22675562551376,5375800
2023-06-01,118.71468353271484,119.01644173088474,116.84918549580898,117.45272979913095,4136100
2023-05-31,117.58988189697266,118.36717500040714,116.55654923224368,117.51672374989143,11590200
2023-05-30,118.40374755859375,118.94328715123405,117.28811022986478,118.47690570596005,3741100
2023-05-26,117.8642349243164,118.56836996110617,115.96216474339182,116.19077874657759,5612600
2023-05-25,115.91645050048828,116.3462459589662,114.31615241783406,114.86482465082346,4102900
2023-05-24,114.9288330078125,116.95892649087897,114.73679808059619,116.88576833477397,3915500
2023-05-23,117.21495819091797,118.04711646289988,116.2547836194911,116.35537433317562,4592300
2023-05-22,116.59313201904297,117.22410884841035,116.2730738363005,116.59313201904297,2806800
2023-05-19,116.3736572265625,117.31553868981138,115.7243943890596,115.94386184674143,4306700
2023-05-18,115.35862731933594,115.68783204182466,114.4807503849479,114.58134110441644,3797900
2023-05-17,114.95626831054688,115.0842915984074,112.90788872803243,113.33768418445534,4515100
2023-05-16,112.89874267578125,113.26452648976964,111.97514011522838,112.79815195251578,2748400
2023-05-15,112.80729675292969,113.10906891814216,111.87454769259043,112.47809202301534,2915700
2023-05-12,112.33177185058594,112.35006487758943,110.74976687531826,111.02410646640584,4564800
2023-05-11,110.55773162841797,111.78309931772989,110.23767342425035,111.58191788175436,3446500
2023-05-10,111.5819091796875,112.0117045817989,110.74061140098797,111.55447661814763,4189200
2023-05-09,110.80463409423828,111.53620169978288,110.3382665480307,111.47219005755366,4540000
2023-05-08,111.32587432861328,111.79499167238554,110.55904432748339,111.65065052156834,3663800
2023-05-05,111.55142211914062,111.95738895218739,110.79360864578803,111.06425778974831,4971900
2023-05-04,110.57708740234375,111.4341315064417,109.84634438973617,110.99207768622541,4468200
2023-05-03,111.37097930908203,113.28354948211958,111.1995746205403,113.1843119284355,4554200
2023-05-02,112.91366577148438,114.07743907362558,111.20858735497916,113.94212139865074,4445300
2023-05-01,113.75267028808594,114.34809562828238,113.72560675133035,113.98723241145666,2725000
2023-04-28,114.0413589477539,114.79916545917716,113.34669609605633,114.1947235679858,5061200
2023-04-27,114.54656982421875,114.59167342415235,113.18431446098701,114.00527844476234,3204900
2023-04-26,113.53616333007812,114.16767572596193,112.87759427837346,113.50007631749386,4070200
2023-04-25,113.5722427368164,113.84289187162628,112.55281051043359,112.67911160457328,4275400
2023-04-24,113.13018035888672,113.71658218473564,112.37236696841768,113.26550491606615,4043900
2023-04-21,113.42790222167969,114.30298641235024,113.01290504384842,113.67148093807387,6725400
2023-04-20,113.99625396728516,118.16420374698292,113.52712972843426,117.41541378917034,9749600
2023-04-19,113.96015930175781,114.55558459193702,113.03996471489961,114.1225473915437,7014400
2023-04-18,115.27730560302734,116.08923917977658,114.88937887691459,115.6020817868842,3193800
2023-04-17,115.31339263916016,116.12533309900448,114.39319803993185,115.74642984537476,3662700
2023-04-14,115.60208129882812,117.13574125164945,114.85329138460318,115.8907773569424,4180600
2023-04-13,115.38555908203125,115.82761284892356,113.67146419770951,115.48478974232376,5621500
2023-04-12,115.96294403076172,118.08301280692316,115.62915124013539,117.64095210561239,3957500
2023-04-11,117.65897369384766,118.27244583622242,117.44245168493006,117.80332169979272,3132400
2023-04-10,118.20931243896484,118.25442292071106,116.59446181242606,117.12672970598707,2614400
2023-04-06,117.73116302490234,119.62569299368616,117.56878182141045,119.2287428085478,3050600
2023-04-05,119.21070861816406,119.63472238258225,118.51604571985114,118.51604571985114,2898700
2023-04-04,118.72354125976562,119.21971523698816,118.0830054886486,119.07538097466494,3382800
2023-04-03,119.1385269165039,119.63471466902097,117.9747536113147,118.15518176701566,3840100
2023-03-31,118.26344299316406,118.3897440863008,116.7568464658235,116.80195694889807,4524700
2023-03-30,116.57640838623047,118.61527264943041,116.4681542486863,117.42443583908792,3561800
2023-03-29,117.01846313476562,117.5958414487538,116.54030859798047,117.38833600791605,3279600
2023-03-28,116.68466186523438,116.97335791810356,116.19750448324947,116.54031383879979,2888900
2023-03-27,116.65760040283203,117.51464445560707,114.09548483414967,114.09548483414967,6524100
2023-03-24,113.03094482421875,113.13018237572665,110.85674904668252,111.28978626079812,3812300
2023-03-23,111.29882049560547,112.70617953250327,110.60415756787968,111.69576385712652,4651900
2023-03-22,111.91226196289062,114.772089909504,111.8761749590444,114.57361482979593,3549000
2023-03-21,114.18571472167969,114.70896607491147,113.36475756247945,114.48342741054195,3856300
2023-03-20,113.61734008789062,113.81581517942485,112.03856971073175,112.14682384582852,4588300
2023-03-17,111.58748626708984,112.33626923055847,110.90184695699483,111.93932595241272,37400200
2023-03-16,112.49867248535156,112.60693351193906,109.99068387399976,110.92892545574524,6438700
2023-03-15,111.21762084960938,111.28077139791921,109.80123836646575,110.95599518292761,5989300
2023-03-14,112.45355987548828,114.24884540445831,111.14543171989295,114.11352085279084,8114800
2023-03-13,113.29256439208984,115.64718820081897,112.63398857495375,112.90463767961629,8188400
2023-03-10,113.17527770996094,114.8352455461566,112.88658854926071,113.77972644761759,5990900
2023-03-09,113.81581115722656,115.9539128445395,113.65342307742753,115.7464211710083,5478300
2023-03-08,115.52090454101562,116.14339344587367,115.06982722048512,115.9088244290939,2778800
2023-03-07,115.7013168334961,117.65899048396976,115.64718976498855,117.53268940219034,3530400
2023-03-06,117.45149993896484,118.05594181947255,116.91020171706673,116.95531219652251,3131200
2023-03-03,116.95531463623047,117.19890021774442,116.17044458731273,116.69369587518652,2860300
2023-03-02,116.31478881835938,116.57642136760596,115.21416596104135,115.82763137937762,3340100
2023-03-01,115.64718627929688,116.80194292527072,115.24121262904846,116.28770825837758,3760700
2023-02-28,116.6485824584961,117.83040267989921,116.50423443117427,117.77627561109992,5143100
2023-02-27,117.7221450805664,118.96710892369748,117.39736891153545,118.56114215385506,2761300
2023-02-24,117.79431915283203,117.88452634296289,116.57640507689176,116.93726136898546,3015800
2023-02-23,117.99278259277344,118.81374650265754,116.25163099181799,118.63331835337603,3725600
2023-02-22,118.15518951416016,119.07539106409207,117.54171722560996,118.99418668778425,3200200
2023-02-21,118.82278442382812,121.24055206287773,118.77767394218903,120.88871233135077,4257200
2023-02-17,121.80891418457031,122.3141185424421,120.7894751130021,121.33978995263809,3466200
2023-02-16,121.7908706665039,122.66596172737061,121.42098397772793,122.30510539467343,2965500
2023-02-15,123.05387878417969,123.09898926618246,121.85402531078171,121.97129604504522,2506700
2023-02-14,122.70204162597656,123.81170169023939,121.83598092280039,123.64029011450188,3202200
2023-02-13,123.91093444824219,123.94701457373296,122.55770260686693,122.69302028469,4403000
2023-02-10,122.3321533203125,122.48551793042701,120.43762340094987,120.69022555476023,5049600
2023-02-09,120.66317749023438,122.44943973996858,120.29329080124185,121.78185414750929,3918800
2023-02-08,121.1864242553711,121.86375083861206,120.4556409824674,120.94580795750998,4593700
2023-02-07,121.06165313720703,121.56072728343659,119.82287495326203,120.91014945701238,3737600
2023-02-06,121.36466217041016,121.48944430743805,120.26848046992184,121.05274762409275,4841300
2023-02-03,122.04198455810547,122.0508917395513,120.78537843797886,121.5161752790455,3755700
2023-02-02,121.55180358886719,121.84590372767377,120.17934987318517,121.16859084962597,6107800
2023-02-01,120.39323425292969,121.01707686785778,118.35237478436152,119.85851783959806,5428900
2023-01-31,120.0724105834961,120.89232004227065,119.2079380196114,120.75864432569072,7206400
2023-01-30,120.5804214477539,121.3022976102365,119.40402059129914,119.70704158686466,5375700
2023-01-27,119.7693862915039,120.74972007030682,119.21684194276872,119.81394939031286,8143100
2023-01-26,119.82286071777344,123.22728032313009,118.51278444018844,122.56778179467776,17548500
2023-01-25,125.44640350341797,125.68703341413551,124.1987180381264,125.18795922801888,7347500
2023-01-24,126.09695434570312,127.21987090260441,124.76905027225652,125.88305964968738,4407600
2023-01-23,126.42672729492188,127.43379636687027,125.71375840147391,126.01676576159535,5898400
2023-01-20,125.83853149414062,126.4267318724384,125.22359597126125,126.2574002242541,7153300
2023-01-19,125.32162475585938,126.75646972352587,124.5462783940227,124.76908032317122,4833900
2023-01-18,125.13448333740234,128.939930635645,124.97405887118487,128.69039355375207,6445600
2023-01-17,129.3944549560547,131.16794966929254,129.23403049025242,130.49063667715785,2986500
2023-01-13,130.01829528808594,130.20545489498357,128.34282040276693,128.38738350905217,2455700
2023-01-12,129.7152862548828,130.70452736718732,128.79734339196742,129.11817871484322,2715900
2023-01-11,129.45681762695312,129.6974474987712,127.84373396518089,129.2251085347854,3268700
2023-01-10,129.04685974121094,129.09142283976638,127.35355718734327,127.98632054983428,2152100
2023-01-09,127.93285369873047,129.64397065886698,127.79916439948227,128.4051926388268,3987700
2023-01-06,128.06654357910156,128.55671053312,126.17718760952165,126.89015648820755,3574000
2023-01-05,125.75831604003906,126.99709416903616,124.77798215432196,126.9436238841334,2866600
2023-01-04,127.08622741699219,127.9952495081991,125.99003212075621,126.61388840918347,3869200
2023-01-03,126.15045928955078,126.46237384170554,125.19686047299673,125.74941852320836,3338600
2022-12-30,125.5622329711914,125.5711401512695,124.2788919050389,125.25030488473138,2858000
2022-12-29,125.71376037597656,126.78320693357031,125.17012311604337,125.28598447268922,2337200
2022-12-28,124.78690338134766,127.27336682948325,124.72451231623762,126.90796841633878,2539500
2022-12-27,126.92579650878906,127.19316153328694,125.8652571908225,126.31086103206896,2742400
2022-12-23,126.23957061767578,126.42673022606091,124.41260563421822,125.29489259142433,2092500
2022-12-22,125.55332946777344,126.05240354172564,123.5391916137896,125.61570692764316,3337100
2022-12-21,126.67625427246094,127.52289881650442,125.64245013928705,126.40888925888156,3793700
2022-12-20,125.90982055664062,126.04349626979266,123.28966778886051,123.735271631034,5156500
2022-12-19,123.76200103759766,125.16120356457283,122.273685905568,124.9116665124211,5282900
2022-12-16,124.91168975830078,126.48021060640373,123.85115028991646,125.8831030062949,9834400
2022-12-15,126.872314453125,132.77210441227797,126.17717361317187,132.36215653166397,6687000
2022-12-14,133.55636596679688,135.3833441911297,132.29976003896937,134.10000312430572,4205900
2022-12-13,134.18914794921875,136.54193569877742,133.63658993616892,134.01089553283163,8811500
2022-12-12,132.97711181640625,132.97711181640625,130.95406645496735,131.73833361156056,4032800
2022-12-09,131.05206298828125,132.20171465696725,130.9807647578496,131.36397744782928,3047600
2022-12-08,131.7026824951172,132.9236327822279,131.337284047569,131.80962307537467,2665700
2022-12-07,131.24815368652344,131.98785766372183,130.37476040332567,131.30162396942342,3971300
2022-12-06,131.45314025878906,131.72050529770965,130.74017135458448,131.2749014324256,2847600
2022-12-05,131.3729248046875,132.72755066071,130.82928758656342,131.84526377795518,2784600
2022-12-02,132.495849609375,132.93254628610634,131.65811217988048,132.0146034258093,2900000
2022-12-01,132.9325408935547,133.69005926276657,131.31053638756566,133.66332412025028,4495900
2022-11-30,132.70082092285156,133.36031951556848,129.82222386313833,130.28565567420293,6377600
2022-11-29,130.55300903320312,131.15902368686443,129.84894739873002,130.0361069822131,2754700
2022-11-28,130.27671813964844,132.1126171861717,130.06283702262522,131.88089451106518,3538100
2022-11-25,132.2284698486328,133.22663162731993,131.98785358302212,132.1393572461378,2075200
2022-11-23,132.56715393066406,134.09112517946878,132.16611315953162,132.87908208529552,3658200
2022-11-22,132.87908935546875,133.1018913070381,131.02537548656142,131.54227764605258,7062100
2022-11-21,130.7223358154297,131.83634541406985,130.5173618569299,131.49769574323324,3476200
2022-11-18,131.5779266357422,132.17503426432532,130.06287600812428,130.61542052438722,4661700
2022-11-17,130.196533203125,130.27673863462653,127.66550652934976,127.80810302896403,3954000
2022-11-16,128.79736328125,129.18057613229908,128.342838571049,128.44979276102418,3445200
2022-11-15,128.63690185546875,130.25890621657254,126.55147933297715,128.40519277477483,4727100
2022-11-14,128.51214599609375,130.18762080251895,126.71190265719541,127.11295699612707,5293500
2022-11-11,127.59423828125,128.44980388135727,125.62467636237636,126.1059226632934,5871300
2022-11-10,125.86524963378906,125.99001815789688,123.24509702877565,125.00077714577445,5389000
2022-11-09,122.44303131103516,123.78875010790075,122.04199054629053,122.94210547149522,4720000
2022-11-08,123.33421325683594,124.11804201850316,122.17168690222238,122.41828380891384,5042800
2022-11-07,121.83700561523438,122.15406067917814,120.22531016006374,120.33980637270312,4043100
2022-11-04,120.62165832519531,121.29979316141302,118.84262610247312,119.46792065935175,4178000
2022-11-03,118.4286880493164,120.19890453083647,117.98833448727939,120.1460642535559,4442400
2022-11-02,120.50717163085938,123.4487305474016,120.48075148909902,121.31742066807021,5360500
2022-11-01,121.71371459960938,122.11003009409927,120.3926539922941,121.75775264089124,3590600
2022-10-31,121.79297637939453,122.21572545422273,120.30459270012065,121.59041751344992,4915300
2022-10-28,121.98674774169922,122.29500063283271,119.08922700685031,119.38866422544984,5965500
2022-10-27,118.69291687011719,120.12846051343591,118.41108410668909,119.37986743281591,3993200
2022-10-26,118.90425109863281,119.65285744838475,116.96669832333238,117.768144944639,5139000
2022-10-25,117.0724105834961,117.39828141057224,115.63686687609561,116.25335927545714,5957600
2022-10-24,116.86104583740234,117.23094126561607,114.35984050079949,115.28457235207078,5610900
2022-10-21,114.40386199951172,115.24054460565306,112.36943048042201,113.07399894102889,7201300
2022-10-20,112.99474334716797,113.57601335990643,110.2205141539209,111.1892907892219,13623100
2022-10-19,107.89543914794922,109.15485069164565,107.43746764882547,107.76333172630727,5906600
2022-10-18,108.27413940429688,109.15484655619318,107.28774497523855,108.3269796832467,5120300
2022-10-17,107.02352905273438,108.22129130466415,106.9442686351163,107.27013269693589,5458600
2022-10-14,105.72007751464844,107.92184519018028,105.54393206904886,107.27012383961613,3762400
2022-10-13,107.26132202148438,107.57837712538927,101.76571141923644,102.25009630851291,5837500
2022-10-12,103.54474639892578,104.63682145780561,103.21888231232896,103.92345076795239,3338800
2022-10-11,103.74730682373047,105.00671833965306,102.98989812356653,103.44786289332819,4043100
2022-10-10,103.7032699584961,105.64963201085361,103.07796866994109,105.499913403579,5990000
2022-10-07,104.64563751220703,107.27014813226906,103.98510705996219,107.00593326366582,4499700
2022-10-06,107.64884185791016,110.35261263902433,107.2437106410676,109.98271051578818,5074600
2022-10-05,110.74011993408203,111.37423018450319,109.41025691811488,109.83299260555391,3212900
2022-10-04,110.52874755859375,110.6608549752254,107.90423728957164,108.15084093627316,4566100
2022-10-03,107.01471710205078,107.63120935842035,105.33256338654549,105.8257639109028,4261700
2022-09-30,104.63682556152344,107.82498820532396,104.46068680034104,107.14684658358239,5346100
2022-09-29,107.12040710449219,107.9923120116547,106.18685968551337,107.31416375052831,3817700
2022-09-28,108.11560821533203,108.52954163789646,105.51751817298039,107.13802277203453,4996400
2022-09-27,107.21728515625,109.16364712596278,106.6360219388745,107.97469383287734,4117200
2022-09-26,107.45508575439453,109.43667692490722,107.22610000440844,107.71049164490546,3987800
2022-09-23,108.07158660888672,110.08840703202499,107.2172994952361,109.67447354650248,5195600
2022-09-22,110.36140441894531,111.41825696923944,109.56877340530211,109.87701954608134,4046600
2022-09-21,110.02674102783203,112.5895952590128,110.01793207521803,111.75292618075984,3389500
2022-09-20,111.23331451416016,111.8409978719047,110.54635730050533,111.7617374545189,2837500
2022-09-19,112.49272918701172,112.78335744493876,111.21569976569243,111.40064746410508,3981600
2022-09-16,112.08760070800781,112.31658645797026,109.05797255450229,109.52474628842613,9839700
2022-09-15,110.51993560791016,112.2637386777716,110.00032162765204,112.19328049491085,5141700
2022-09-14,112.45751190185547,113.6112362594422,111.71771431126552,112.2901753727045,3819100
2022-09-13,112.06998443603516,114.41266867188894,111.64724204907412,113.73452040603136,4565600
2022-09-12,115.07320404052734,115.36383902425891,114.39505574515368,114.78256905679578,3741100
2022-09-09,113.77857208251953,114.04278694593269,112.78336858702464,113.52315945376054,3291900
2022-09-08,113.14443969726562,113.20608220486311,111.48870608573931,112.02593794233943,2964600
2022-09-07,112.47510528564453,112.61602164983569,111.21569383754982,111.57678698134312,2401500
2022-09-06,111.60321044921875,112.7833547978471,111.23331506107515,112.55437577809855,3347100
2022-09-02,112.54556274414062,114.98511848997215,112.06117114442544,114.7561394785268,3040600
2022-09-01,114.1924819946289,114.33339835116483,112.50151931250632,113.08278248506275,3396200
2022-08-31,113.12683868408203,114.49193755027115,113.08280063578066,114.42147936069406,3490400
2022-08-30,114.12203979492188,115.17008350579695,113.86662718312401,114.98512908213212,2407900
2022-08-29,114.76495361328125,115.74253914734919,114.11323888291959,114.48313429600942,2783000
2022-08-26,114.82660675048828,118.17328329304607,114.7913709376155,118.10283854435076,4185300
2022-08-25,117.99713897705078,118.39345450275779,117.19570569209642,117.70650400792577,2706000
2022-08-24,117.33660125732422,118.99233487865914,117.23092070737472,118.79857824473595,2855400
2022-08-23,118.66648864746094,119.86425093341403,118.64887074131497,119.22132502507256,4141800
2022-08-22,119.37984466552734,121.40547359114414,119.3093864881076,121.22932142833318,3093600
2022-08-19,121.86343383789062,122.71772077691752,121.23813933933909,122.1981068271863,3155800
2022-08-18,122.4799575805664,122.52398219004301,121.31741761823339,121.35263999351977,3177700
2022-08-17,121.35264587402344,121.90749574098068,120.04040067424042,120.18131705926545,3667600
2022-08-16,120.26937866210938,120.98274937704437,118.41108584634706,118.54319999559215,4313600
2022-08-15,118.83381652832031,119.06280900190694,116.46472543905621,117.09883570071459,2791200
2022-08-12,118.02356719970703,118.09402538842892,116.23573265628089,116.79938472753064,2766900
2022-08-11,116.72892761230469,117.3366177369099,116.25335163221504,116.57040676511666,3501900
2022-08-10,115.81298828125,116.05958520402926,114.79136477915053,115.15245792983603,3664000
2022-08-09,114.0251693725586,115.18769596104978,113.71691645791805,114.42148494957772,3496000
2022-08-08,115.33740234375,115.98102130844961,114.82425367704742,115.76358408310293,3821200
2022-08-05,115.2243423461914,115.38959677751122,113.9980063579078,114.15455480569518,2586500
2022-08-04,114.4937515258789,115.05908303622888,113.95451142238718,114.93731871378509,3179800
2022-08-03,115.1025619506836,115.55483507779428,114.21542766109641,114.65030209488741,3088500
2022-08-02,114.6416015625,115.48525906586619,113.51092532662948,114.98080310612964,4403600
2022-08-01,114.84163665771484,115.41567410553927,113.67617633975476,113.71966643816232,4142100
2022-07-29,113.75444793701172,113.93710103759538,112.4672233359138,112.64987643649746,5786800
2022-07-28,112.38895416259766,112.90210282959106,111.85840680159845,111.98017111700901,3913700
2022-07-27,112.30199432373047,112.57161440878367,110.96258661138577,111.30178821376197,4175600
2022-07-26,111.3974380493164,112.45853274372962,111.00604707225101,111.55398647735376,3645300
2022-07-25,111.79752349853516,112.31068546204462,111.24089134050645,111.71055656686532,4702400
2022-07-22,111.54529571533203,111.60618450817586,109.33613272710816,110.48420100237767,6467200
2022-07-21,110.58857727050781,112.03235703715814,108.83168072398016,111.98017422500743,11975400
2022-07-20,112.35417175292969,113.6935926723239,111.38005709978249,113.67619397599861,9882000
2022-07-19,113.83275604248047,115.29392802659365,111.08434595276263,114.44157770252762,29690500
2022-07-18,120.13839721679688,122.03444309209318,119.83397985050388,121.89528010914138,8231700
2022-07-15,121.69529724121094,122.35630180540063,120.55592799903987,122.35630180540063,4519300
2022-07-14,120.94729614257812,121.26909903194557,117.4335159543824,117.93797197664179,5298400
2022-07-13,119.3121566772461,120.80812595911219,118.98166109496125,119.3121566772461,4123200
2022-07-12,121.05166625976562,123.11298053022412,120.52113208038327,122.49545286610463,3235400
2022-07-11,122.63459777832031,123.39127509225926,121.87792046438138,122.30408894174225,3904700
2022-07-08,122.17364501953125,122.91293698972343,121.60831346913727,122.42586639413187,2820800
2022-07-07,122.48674774169922,122.91292951016382,120.74724982010379,120.81683132952553,3897100
2022-07-06,120.09493255615234,121.01686428863275,119.26867373579624,120.02535104994236,3237000
2022-07-05,119.69485473632812,121.73877022223019,117.65095252174275,121.73877022223019,6273400
2022-07-01,122.73897552490234,123.21734013264107,121.12124184229651,122.6346098909654,4011900
2022-06-30,122.79985809326172,123.9044429911957,121.13863439038673,121.39956173330319,4878000
2022-06-29,122.38236999511719,124.826362209548,121.32996801738012,124.14795914900544,4161500
2022-06-28,123.38258361816406,125.38300880944122,122.91292503580911,124.30451535963833,4064800
2022-06-27,124.20015716552734,125.0959975544285,123.46086522300523,123.73048528375773,3936000
2022-06-24,123.55653381347656,123.826153864784,121.00817575814796,121.06905128361296,11493000
2022-06-23,120.40803527832031,120.564583704159,118.72072035282586,119.27735909688764,4547900
2022-06-22,119.22518157958984,120.18189741302005,118.31194257439027,118.37283136801729,3791500
2022-06-21,119.89488220214844,120.46021363632036,118.19886135700463,118.19886135700463,4089300
2022-06-17,117.43351745605469,119.13821811869998,115.54616365818177,118.27717507477296,12968500
2022-06-16,117.99884796142578,118.49461127310232,116.88557027743127,117.67704507081831,5386400
2022-06-15,119.20777893066406,120.41672933856212,117.9205543089696,118.29453995576215,4606900
2022-06-14,118.04232788085938,119.11211536727501,117.29434325728296,117.4161075787342,4607800
2022-06-13,117.51177215576172,119.65136024809911,116.33760585475838,116.52025895963337,6486000
2022-06-10,118.45109558105469,119.85139173175311,117.63352955537421,119.85139173175311,4659500
2022-06-09,119.99059295654297,122.66940853438531,119.96448827365163,121.89533235797307,3591000
2022-06-08,122.48674774169922,124.20015425617598,121.89531154727248,123.5652412307621,3005700
2022-06-07,124.18274688720703,124.35669401295371,122.59981079020272,124.02619845542952,2887100
2022-06-06,124.26972961425781,125.8787571492973,123.50434631982112,124.35669654324317,4766900
2022-06-03,122.79113006591797,124.00878635715638,121.53870293312967,121.99096275692257,4352200
2022-06-02,121.89530181884766,122.01706613278873,119.02514109433457,121.2864802491423,3734800
2022-06-01,121.26909637451172,122.17364276402289,120.47763487283505,121.47784091162579,3796500
2022-05-31,120.75595092773438,121.61700723646376,118.99036147626566,120.19931208497552,7978100
2022-05-27,121.12992858886719,121.5387116186219,119.36433944814551,119.49479646984828,4608000
2022-05-26,119.0599365234375,119.6339740314099,116.99863570181928,117.41611149338279,3929300
2022-05-25,116.88554382324219,117.25954271831496,115.55482918540294,115.55482918540294,3299300
2022-05-24,116.37242126464844,116.86817130383216,113.43266533693692,113.56313565242922,4189700
2022-05-23,114.08496856689453,114.76337168849622,112.56290789921867,112.63248940801319,3591500
2022-05-20,111.74534606933594,113.38917112296512,109.41442515575227,113.22391669211983,6914500
2022-05-19,112.77165222167969,115.08518761747926,111.9453933721272,114.80686158280452,5819700
2022-05-18,115.62442016601562,119.69483862231819,114.95470980123741,119.24257875249451,6003000
2022-05-17,120.34713745117188,120.34713745117188,117.97272693836521,119.32084023533868,4372900
2022-05-16,117.44219207763672,118.72941672459697,115.16345422251662,115.76358308269769,4250400
2022-05-13,116.1984634399414,116.37241057330017,113.98060099349934,115.67660876854954,4195100
2022-05-12,115.58963012695312,116.21585043255263,113.42396373546094,114.17194836318725,5384800
2022-05-11,113.71968078613281,115.64183189922029,112.9456047135464,112.9456047135464,5301100
2022-05-10,112.3106918334961,117.7727144536952,111.70185692068927,117.41611418106639,8642400
2022-05-09,116.92903137207031,118.59025477337822,115.95491695808659,116.90293996964672,7647900
2022-05-06,118.30326843261719,118.57825872012337,116.41275609891728,116.41275609891728,7306400
2022-05-05,116.79942321777344,117.95091528287054,115.80260332011223,117.26346594459238,5957400
2022-05-04,118.07124328613281,118.4751270629853,113.55119875419315,114.17850229839155,5932600
2022-05-03,113.87772369384766,114.80579603115933,113.42228260872095,114.29019591745654,3688600
2022-05-02,114.32457733154297,114.95189394061592,112.47703406722296,114.29021010541571,4213500
2022-04-29,113.61136627197266,116.48150868193699,113.43090224900065,116.12059374825218,5078700
